Timestamp,Source,BSSID,Channel,FrequencyMHz,Band
1766154810.575669,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.575985,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.576342,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.576530,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.576766,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.577091,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.577427,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.577670,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.601177,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5200,5GHz
1766154810.602505,00:3e:73:70:f3:34,00:3e:73:70:f3:34,,5200,5GHz
1766154810.615677,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5200,5GHz
1766154810.620925,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.621171,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.621523,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.621792,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.622044,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.622294,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.622977,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.623155,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.623420,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.623681,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.623924,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.624235,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.624551,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.624839,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.625045,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.625271,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.625548,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.625851,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.626172,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.626399,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.626625,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.627000,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.627250,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.627500,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.627751,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.628002,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.628412,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.628877,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.629127,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.629376,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.629626,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.630250,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5200,5GHz
1766154810.659245,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5200,5GHz
1766154810.673052,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.673252,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.673502,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.673752,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.674127,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.674376,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.674624,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.674875,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.675125,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.675502,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.675750,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.676037,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.676405,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.676502,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.676750,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.677124,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.677390,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.677627,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.677876,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.678126,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.678500,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.678751,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.679000,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.679251,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.679501,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.679875,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.680125,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.680458,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.680671,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.680913,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.681278,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.681548,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.681794,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.725081,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.725253,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.725640,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.725877,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.726136,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.726376,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.726750,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.727001,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.727250,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.727503,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.727752,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.728000,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.728449,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.728681,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.728896,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.729171,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.729426,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.729675,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.729926,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.730273,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.730544,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.730793,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.731045,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.731305,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.731716,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.731911,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.732141,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.732433,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.732826,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.733029,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.733279,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.733590,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.733790,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.735282,00:3e:73:70:f3:38,00:3e:73:70:f3:38,,5200,5GHz
1766154809.777760,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154809.778189,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
1766154809.778422,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154809.827289,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154809.837726,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154809.851246,00:3e:73:71:16:02,00:3e:73:71:16:02,1.0,2412,2.4GHz
1766154809.881336,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154809.882037,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154809.917837,00:3e:73:42:b1:92,00:3e:73:42:b1:92,1.0,2412,2.4GHz
1766154809.928466,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154809.929049,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154809.929578,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154809.953562,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154810.097249,02:9e:d5:a2:6f:22,ff:ff:ff:ff:ff:ff,,2417,2.4GHz
1766154810.190383,02:9e:d5:a2:6f:22,ff:ff:ff:ff:ff:ff,,2417,2.4GHz
1766154810.211233,02:9e:d5:a2:6f:22,ff:ff:ff:ff:ff:ff,,2417,2.4GHz
1766154810.259552,02:9e:d5:a2:6f:22,ff:ff:ff:ff:ff:ff,,2422,2.4GHz
1766154810.280884,02:9e:d5:a2:6f:22,ff:ff:ff:ff:ff:ff,,2422,2.4GHz
1766154810.709645,02:95:9d:e8:2d:df,ff:ff:ff:ff:ff:ff,,2427,2.4GHz
1766154810.777258,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.777378,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.777752,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.778047,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.778289,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.778562,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.778799,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.779216,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.779726,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.779879,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.780126,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.780575,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.780786,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.781016,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.781299,6a:62:33:10:d4:c5,00:3e:73:42:c4:c5,,5200,5GHz
1766154810.809716,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154810.810655,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154810.811762,fa:0d:ac:bf:56:1b,fa:0d:ac:bf:56:1b,,2437,2.4GHz
1766154810.820558,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154810.821007,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154810.821256,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154810.922958,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154810.923405,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154810.923635,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154810.953941,00:3e:73:42:95:d2,00:3e:73:42:95:d2,6.0,2437,2.4GHz
1766154811.025478,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154811.025782,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154811.026006,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154811.081457,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154811.081660,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154811.081922,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154811.082283,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154811.082552,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154811.082819,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154811.149128,00:3e:73:42:d1:b4,00:3e:73:42:d1:b4,,5805,5GHz
1766154811.149648,00:3e:73:42:d1:b8,00:3e:73:42:d1:b8,,5805,5GHz
1766154811.149883,00:3e:73:42:d1:b9,00:3e:73:42:d1:b9,,5805,5GHz
1766154811.150133,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.150509,00:3e:73:42:d1:bb,00:3e:73:42:d1:bb,,5805,5GHz
1766154811.183836,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154811.184009,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154811.184423,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154811.184635,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154811.184883,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154811.185258,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154811.251600,00:3e:73:42:d1:b4,00:3e:73:42:d1:b4,,5805,5GHz
1766154811.251765,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.252233,00:3e:73:42:d1:b8,00:3e:73:42:d1:b8,,5805,5GHz
1766154811.252436,00:3e:73:42:d1:b9,00:3e:73:42:d1:b9,,5805,5GHz
1766154811.252723,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.253063,00:3e:73:42:d1:bb,00:3e:73:42:d1:bb,,5805,5GHz
1766154811.286219,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154811.286552,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154811.286808,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154811.287038,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154811.287306,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154811.287660,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154811.295677,8a:41:a4:ce:6b:d9,ff:ff:ff:ff:ff:ff,,5805,5GHz
1766154811.296533,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.296923,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.297287,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.310199,8a:41:a4:ce:6b:d9,ff:ff:ff:ff:ff:ff,,5805,5GHz
1766154811.310544,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.310807,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154811.311297,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154811.322734,fe:f9:97:ca:b0:45,ff:ff:ff:ff:ff:ff,,5805,5GHz
1766154811.322947,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.323362,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154811.323717,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.323897,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.324347,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154811.391085,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154811.391509,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154811.493461,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154811.493905,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154811.639366,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154811.639519,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154811.639853,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154811.640332,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154811.640416,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154811.640705,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154811.716239,c8:1c:fe:8a:f2:ef,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154811.716550,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154811.731197,c8:1c:fe:8a:f2:ef,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154811.731760,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154811.741689,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154811.741886,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154811.742133,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154811.742508,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154811.742757,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154811.743008,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154811.083577,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154811.085154,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154811.116140,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154811.127724,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154811.144730,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154811.174305,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154811.230538,94:fb:29:54:28:78,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154811.231667,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154811.239957,94:fb:29:54:28:78,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154811.829708,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154811.844225,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154811.844587,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154811.844928,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154811.845180,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154811.845407,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154811.858806,fe:64:ae:ed:6c:12,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154811.859450,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154811.927088,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154811.934809,00:3e:73:70:eb:53,00:3e:73:70:eb:53,,5220,5GHz
1766154811.935008,00:3e:73:70:eb:54,00:3e:73:70:eb:54,,5220,5GHz
1766154811.935383,00:3e:73:70:eb:56,00:3e:73:70:eb:56,,5220,5GHz
1766154811.935633,00:3e:73:70:eb:57,00:3e:73:70:eb:57,,5220,5GHz
1766154811.936208,00:3e:73:70:eb:58,00:3e:73:70:eb:58,,5220,5GHz
1766154811.936420,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154811.936756,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154811.937008,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154811.937258,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154811.937670,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154811.937886,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154811.944808,00:3e:73:71:12:53,00:3e:73:71:12:53,,5220,5GHz
1766154811.945134,00:3e:73:71:12:54,00:3e:73:71:12:54,,5220,5GHz
1766154811.945384,00:3e:73:71:12:56,00:3e:73:71:12:56,,5220,5GHz
1766154811.945632,00:3e:73:71:12:57,00:3e:73:71:12:57,,5220,5GHz
1766154811.946132,00:3e:73:71:12:58,00:3e:73:71:12:58,,5220,5GHz
1766154812.029470,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154812.037215,00:3e:73:70:eb:53,00:3e:73:70:eb:53,,5220,5GHz
1766154812.037552,00:3e:73:70:eb:54,00:3e:73:70:eb:54,,5220,5GHz
1766154812.037802,00:3e:73:70:eb:56,00:3e:73:70:eb:56,,5220,5GHz
1766154812.038051,00:3e:73:70:eb:57,00:3e:73:70:eb:57,,5220,5GHz
1766154812.038531,00:3e:73:70:eb:58,00:3e:73:70:eb:58,,5220,5GHz
1766154812.038915,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154812.039176,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154812.039430,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154812.039677,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154812.040047,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154812.040368,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154812.047184,00:3e:73:71:12:53,00:3e:73:71:12:53,,5220,5GHz
1766154812.047541,00:3e:73:71:12:54,00:3e:73:71:12:54,,5220,5GHz
1766154812.047759,00:3e:73:71:12:56,00:3e:73:71:12:56,,5220,5GHz
1766154812.048133,00:3e:73:71:12:57,00:3e:73:71:12:57,,5220,5GHz
1766154812.048558,00:3e:73:71:12:58,00:3e:73:71:12:58,,5220,5GHz
1766154812.411627,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.411766,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.412056,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.412378,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.412520,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.412969,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.413150,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.413452,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.413680,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.413909,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.414315,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.414543,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.414798,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.415039,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.415341,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.415717,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.416085,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.416406,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.416515,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.416800,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.417028,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.417285,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
1766154812.417695,6a:62:33:10:d4:c5,00:3e:73:42:d7:85,,5825,5GHz
